,Date,Open,High,Low,Close,Adj Close,Volume,Price Change,Percent Change,Tweet,text,Tweet URL,Positive,Neutral,Negative,Compound,TESLA
469,2020-03-30,102.052002,103.330002,98.246002,100.426003,100.426003,59990500,-1.830002,-2.0,7400,"Logarithm graphs coming soon
1,726
27.3K
216.3K",https://twitter.com/elonmusk/status/1244684187476660224,0.0,1.0,0.0,0.0,0
470,2020-03-31,100.25,108.592003,99.400002,104.800003,104.800003,88857500,5.262001,5.0,7401,"We have extra FDA-approved ventilators. Will ship to hospitals worldwide within Tesla delivery regions. Device & shipping cost are free. Only requirement is that the vents are needed immediately for patients, not stored in a warehouse. Please me or 
@Tesla
 know.
11.8K
74.6K
290.7K",https://twitter.com/elonmusk/status/1245009716935188481,0.118,0.882,0.0,0.6808,1
471,2020-04-01,100.800003,102.790001,95.019997,96.311996,96.311996,66766000,-5.802002,-5.0,7405,"Replying to 
@Erdayastronaut
 and 
@kimitalvitie
Yeah
67
74
2,021",https://twitter.com/elonmusk/status/1245459777515180033,0.216,0.784,0.0,0.296,0
472,2020-04-02,96.206001,98.851997,89.279999,90.893997,90.893997,99292000,-3.938004,-4.0,7408,"Replying to 
@DrDavidReich
You’re most welcome! Impressive work by Mount Sinai team.
29
76
1,483",https://twitter.com/elonmusk/status/1245838933801308162,0.355,0.645,0.0,0.8,0
473,2020-04-03,101.900002,103.098,93.678001,96.001999,96.001999,112810500,4.246003,4.0,7406,"Replying to 
@cody_a_hill
Air quality has a much bigger effect on health than people realize. Credit to Larry Page for making me aware of this.
229
893
15.3K",https://twitter.com/elonmusk/status/1245919657145458692,0.088,0.912,0.0,0.3818,0
474,2020-04-06,102.239998,104.199997,99.592003,103.248001,103.248001,74509000,1.101997,1.0,7447,"Replying to 
@facts_tesla
Amazing 
61
73
3,068",https://twitter.com/elonmusk/status/1247023486066966528,0.388,0.612,0.0,0.5859,1
475,2020-04-07,109.0,113.0,106.468002,109.089996,109.089996,89599000,8.800003,8.0,7444,"Here you go
Andrew
@AndrewwSpace
 · Apr 5, 2020
Replying to @elonmusk and @facts_tesla
Can you release the landing video of BulgariaSat-1 from 2017?
1,778
12.1K
83.6K",https://twitter.com/elonmusk/status/1247333596097998848,0.0,1.0,0.0,0.0,1
476,2020-04-08,110.839996,111.442001,106.666,109.767998,109.767998,63280000,-1.557999,-1.0,7450,"Replying to 
@JsEquinox
Essentially
50
45
877",https://twitter.com/elonmusk/status/1248013749652353024,0.0,1.0,0.0,0.0,0
477,2020-04-09,112.417999,115.036003,111.421997,114.599998,114.599998,68250000,3.594002,3.0,7491,"Replying to 
@MountSinaiNYC
 and 
@Tesla
You’re welcome!
94
104
3,487",https://twitter.com/elonmusk/status/1248274457929682947,0.268,0.732,0.0,0.5093,1
478,2020-04-13,118.031998,130.399994,116.106003,130.190002,130.190002,112377000,15.363991,13.0,7487,"While others party, he study the blade
2,855
53.4K
369K",https://twitter.com/elonmusk/status/1249512174449352704,0.231,0.769,0.0,0.4019,0
479,2020-04-16,143.388,151.889999,141.343994,149.042007,149.042007,103289500,1.263992,1.0,7514,"Partial list of hospitals to which Tesla sent ventilators
4,016
17.3K
175K",https://twitter.com/elonmusk/status/1250844985433272320,0.0,1.0,0.0,0.0,1
480,2020-04-17,154.455994,154.990005,149.531998,150.778,150.778,65641000,3.100006,2.0,7515,"Good progress, but 18 years to launch our first humans is a long time. Technology must advance faster or there will be no city on the red planet in our lifetime.
Eric Berger
@SciGuySpace
 · Apr 17, 2020
If SpaceX launches Crew Dragon by June 4, consider its decade:

2010: Falcon 9, Cargo Dragon debut
2012: Dragon docks with ISS
2015: Booster land landing
2016: Sea landing
2017: Booster reuse
2018: Falcon Heavy debut
2019: Starlink launch, Boca Chica expansion
2020: Crewed launch
1,595
3,622
34.5K",https://twitter.com/elonmusk/status/1251207515703894016,0.043,0.926,0.031,0.0129,0
481,2020-04-20,146.539993,153.113998,142.442001,149.272003,149.272003,73733000,-1.876007,-1.0,7565,"Replying to 
@batflyer
 @tobyliiiiiiiiii
 and 3 others
Yes. It will even float for a while.
161
150
1,710",https://twitter.com/elonmusk/status/1252098355062173696,0.137,0.863,0.0,0.4019,0
482,2020-04-21,146.024002,150.666,134.757996,137.343994,137.343994,101045500,-2.447998,-2.0,7557,"Replying to 
@ChrisG_NSF
 and 
@NASASpaceflight
Good article
49
63
1,636",https://twitter.com/elonmusk/status/1252735860384190465,0.244,0.756,0.0,0.4404,0
483,2020-04-22,140.796005,146.800003,137.742004,146.421997,146.421997,70827500,-3.865997,-3.0,7548,"There are now 420 operational Starlink satellites  
8,569
27.3K
268K",https://twitter.com/elonmusk/status/1253084960057176068,0.0,1.0,0.0,0.0,0
484,2020-04-23,145.520004,146.800003,140.626007,141.126007,141.126007,66183500,0.0,0.0,7549,"Starship SN4 tank on test stand
1,822
4,801
62.7K",https://twitter.com/elonmusk/status/1253397976749391873,0.0,1.0,0.0,0.0,0
485,2020-04-27,147.522003,159.897995,147.0,159.75,159.75,103407000,13.751999,9.0,7594,"Snowing in Texas
1,448
4,292
67.6K",https://twitter.com/elonmusk/status/1254618912785915906,0.0,1.0,0.0,0.0,0
486,2020-04-28,159.128006,161.0,151.337997,153.824005,153.824005,76110000,1.102005,1.0,7635,"Replying to 
@RedTheRaider
 @TedHu
 and 
@officialmcafee
67
53
735",https://twitter.com/elonmusk/status/1254938147063988224,0.0,1.0,0.0,0.0,0
487,2020-05-01,151.0,154.554001,136.608002,140.264008,140.264008,162659000,-19.410004,-11.0,7637,"Tesla stock price is too high imo
12K
35.4K
183.5K",https://twitter.com/elonmusk/status/1256239815256797184,0.0,1.0,0.0,0.0,1
488,2020-05-06,155.300003,157.960007,152.222,156.516006,156.516006,55616000,-1.82399,-1.0,7684,"Replying to 
@Grimezsz
U r a powerful 
408
1,757
33.9K",https://twitter.com/elonmusk/status/1258045273470713863,0.237,0.763,0.0,0.4215,0
489,2020-05-07,155.442001,159.279999,154.470001,156.007996,156.007996,57638500,1.319992,1.0,7685,"Replying to 
@GavinNewsom
Yeah!!
160
146
2,483",https://twitter.com/elonmusk/status/1258506712320897024,0.317,0.683,0.0,0.4184,0
490,2020-05-08,158.753998,164.800003,157.401993,163.884003,163.884003,80432500,5.520004,3.0,7686,"Replying to 
@JoshManuel
It’s true
323
304
17.2K",https://twitter.com/elonmusk/status/1258875803099467777,0.286,0.714,0.0,0.4215,0
491,2020-05-11,158.102005,164.800003,157.0,162.257996,162.257996,82598000,0.0,0.0,7735,"Tesla is restarting production today against Alameda County rules. I will be on the line with everyone else. If anyone is arrested, I ask that it only be me.
29.8K
85.8K
445.6K",https://twitter.com/elonmusk/status/1259945593805221891,0.0,0.909,0.091,-0.4767,1
492,2020-05-12,165.399994,168.658005,161.600006,161.882004,161.882004,79534500,3.858002,2.0,7734,"That’s pretty much what happened
3,258
36.2K
378K",https://twitter.com/elonmusk/status/1260125310219149312,0.314,0.686,0.0,0.4939,0
493,2020-05-13,164.166,165.199997,152.660004,158.192001,158.192001,95327500,-3.458008,-2.0,7736,"Super exciting day coming up!
NASA
@NASA
 · May 9, 2020
Together with @SpaceX, we will return human spaceflight to American soil after nearly a decade. May 27 is not only a big day for our teams – it’s a big day for our country. 

What does our @Commercial_Crew launch mean to YOU? Share using #LaunchAmerica: https://go.nasa.gov/2AeqVnF
2,164
10.8K
87.9K",https://twitter.com/elonmusk/status/1260700350689841154,0.144,0.856,0.0,0.8622,0
494,2020-05-15,158.070007,161.009995,157.309998,159.834,159.834,52592000,0.337998,0.0,7777,"Boring Company completes 2nd Vegas tunnel
The Boring Company
@boringcompany
 · May 14, 2020
Vegas Loop 12:41 AM Rumblings
1,793
5,333
78.3K",https://twitter.com/elonmusk/status/1261141140494888960,0.0,0.813,0.187,-0.5574,0
495,2020-05-18,165.556,166.944,160.776001,162.725998,162.725998,58329000,5.934005,4.0,7783,"The FSD price will continue to rise as the software gets closer to full self-driving capability with regulatory approval. It that point, the value of FSD is probably somewhere in excess of $100,000.
1,616
1,286
15.6K",https://twitter.com/elonmusk/status/1262530589506273280,0.139,0.861,0.0,0.6705,0
496,2020-05-19,163.033997,164.414001,161.216003,161.602005,161.602005,48182500,-2.529999,-2.0,7819,"Cancel Cancel Culture!
13.8K
73.5K
506.8K",https://twitter.com/elonmusk/status/1262783922708058113,0.0,0.482,0.518,-0.5093,0
497,2020-05-20,164.100006,165.199997,162.360001,163.112,163.112,36546500,0.785996,0.0,7825,"Replying to 
@flcnhvy
True
155
122
4,976",https://twitter.com/elonmusk/status/1262901748777340934,0.318,0.682,0.0,0.4215,0
498,2020-05-21,163.199997,166.5,159.199997,165.520004,165.520004,61273000,1.300003,1.0,7826,"Replying to 
@JaneidyEve
Sure
156
78
2,448",https://twitter.com/elonmusk/status/1263339830559334400,0.277,0.723,0.0,0.3182,0
499,2020-05-22,164.434006,166.356003,162.399994,163.376007,163.376007,49937500,-0.143997,0.0,7821,"Open your eyes, look up to the skies
23K
84.9K
573.6K",https://twitter.com/elonmusk/status/1263974008900382721,0.0,1.0,0.0,0.0,0
500,2020-05-26,166.899994,166.919998,163.141998,163.774002,163.774002,40448500,0.563995,0.0,7855,"Dragon Dawn
2,738
18.7K
154.6K",https://twitter.com/elonmusk/status/1265315536084369408,0.0,1.0,0.0,0.0,0
501,2020-05-27,164.171997,165.542007,157.0,164.046005,164.046005,57747500,-1.377991,-1.0,7854,"Sunset
4,860
50.6K
452.1K",https://twitter.com/elonmusk/status/1265488797254516738,0.0,1.0,0.0,0.0,0
502,2020-05-29,161.75,167.0,160.841995,167.0,167.0,58822500,2.050003,1.0,7873,"Replying to 
@vincent13031925
More Superchargers coming soon!
575
717
30.9K",https://twitter.com/elonmusk/status/1266193280749965315,0.0,1.0,0.0,0.0,0
503,2020-06-01,171.600006,179.800003,170.820007,179.619995,179.619995,74697500,12.800003,8.0,7871,"Replying to 
@scale_banana
 and 
@engineers_feed
Where’s the banana!?
865
1,448
62.3K",https://twitter.com/elonmusk/status/1267402337653587968,0.0,1.0,0.0,0.0,0
504,2020-06-02,178.940002,181.731995,174.199997,176.311996,176.311996,67828000,1.931992,1.0,7866,"Off Twitter for a while
20.9K
37K
501.9K",https://twitter.com/elonmusk/status/1267650659320500226,0.0,1.0,0.0,0.0,0
505,2020-06-04,177.975998,179.149994,171.688004,172.876007,172.876007,44438500,-0.438003,0.0,7894,"Replying to 
@SciGuySpace
So many war stories over 18 eventful years! But Starship can make life multiplanetary, which is what really matters for safeguarding the light of consciousness & life as we know it. 100X improvement over Falcon/Dragon.
408
830
11.9K",https://twitter.com/elonmusk/status/1268595216971206656,0.184,0.763,0.053,0.7459,0
506,2020-06-05,175.567993,177.304001,173.240005,177.132004,177.132004,39059500,-1.845993,-1.0,7899,"Replying to 
@NASASpaceflight
Methalox is the right propellant. Should be staged combustion & highly reusable.
184
186
4,752",https://twitter.com/elonmusk/status/1268941050912968704,0.0,1.0,0.0,0.0,0
507,2020-06-08,183.800003,190.0,181.832001,189.983994,189.983994,70873500,12.695999,7.0,7923,"Replying to 
@Erdayastronaut
Absolutely
54
59
2,129",https://twitter.com/elonmusk/status/1270060054826192901,0.0,1.0,0.0,0.0,0
508,2020-06-09,188.001999,190.888,184.785995,188.134003,188.134003,56941000,0.888,0.0,7917,"Replying to 
@UniverCurious
Size matters
625
1,241
24.1K",https://twitter.com/elonmusk/status/1270437017948532736,0.136,0.864,0.0,0.0258,0
509,2020-06-10,198.376007,205.496002,196.5,205.009995,205.009995,92817000,14.608002,8.0,7912,"Wort reading the whole thing
https://tesla.com/ns_videos/2019-tesla-impact-report.pdf…
1,998
3,124
36.3K",https://twitter.com/elonmusk/status/1270721316841127936,0.0,1.0,0.0,0.0,1
510,2020-06-11,198.039993,203.792007,194.399994,194.567993,194.567993,79582500,-1.703995,-1.0,7913,"Replying to 
@engineers_feed
Stonks
583
4,689
54.2K",https://twitter.com/elonmusk/status/1271019765138518016,0.0,1.0,0.0,0.0,0
511,2020-06-15,183.557999,199.768005,181.699997,198.179993,198.179993,78486000,2.172012,1.0,7954,"China & Asia Pacific Supercharger usage above pre-covid highs. North America catching up fast. Europe slightly behind.
656
1,316
18.1K",https://twitter.com/elonmusk/status/1272674454749904904,0.0,1.0,0.0,0.0,0
512,2020-06-16,202.369995,202.576004,192.477997,196.425995,196.425995,70255500,2.807999,1.0,7955,"SpaceX is building floating, superheavy-class spaceports for Mars, moon & hypersonic travel around Earth
Gav Cornwell
@SpaceOffshore
 · Jun 16, 2020
SpaceX is hiring for Offshore Operations Engineers in Brownsville.

From the post: ""Work as part of a team of engineers and technicians to design and build an operational offshore rocket launch facility""

With thanks to @CowboyDanPaasch for the scoop.

https://boards.greenhouse.io/spacex/jobs/4764403002?gh_jid=4764403002…
Show this thread
3,146
9,506
74.4K",https://twitter.com/elonmusk/status/1272972228326379520,0.065,0.935,0.0,0.5423,0
513,2020-06-17,197.542007,201.0,196.514008,198.358002,198.358002,49454000,-1.576004,-1.0,7971,"Replying to 
@NYYScoreKeep
Not sure. They’re pretty close together.
67
36
1,215",https://twitter.com/elonmusk/status/1273043865147064321,0.0,0.685,0.315,-0.5559,0
514,2020-06-22,199.990005,201.776001,198.003998,198.863998,198.863998,31812000,-1.417999,-1.0,7988,"Reminder that Tesla Full Self-Driving (FSD) price goes up by $1k on July 1st
2,468
2,567
63.8K",https://twitter.com/elonmusk/status/1274901279475564544,0.0,1.0,0.0,0.0,1
515,2020-06-23,199.776001,202.399994,198.802002,200.356003,200.356003,31826500,0.623993,0.0,8036,"Replying to 
@ToscaMusk
Congratulations!
164
155
11.9K",https://twitter.com/elonmusk/status/1275266744735563777,0.411,0.589,0.0,0.636,0
516,2020-06-24,198.822006,200.175995,190.628006,192.169998,192.169998,54798000,-2.223999,-1.0,8047,"Replying to 
@joeltelling
 and 
@Kurz_Gesagt
Well said by 
@Kurz_Gesagt
117
112
3,095",https://twitter.com/elonmusk/status/1275774659481309184,0.16,0.84,0.0,0.2732,0
517,2020-06-25,190.854004,197.195999,187.429993,197.195999,197.195999,46272500,-2.979996,-1.0,8031,"Two Starship tanks in the midbay
2,490
7,490
145.2K",https://twitter.com/elonmusk/status/1276058326954938368,0.0,1.0,0.0,0.0,0
518,2020-06-26,198.955994,199.0,190.973999,191.947998,191.947998,44274500,1.804001,1.0,8030,"Who controls the memes,
controls the Universe
24.3K
123K
710.1K",https://twitter.com/elonmusk/status/1276418907968925696,0.0,1.0,0.0,0.0,0
519,2020-07-01,216.600006,227.065994,216.100006,223.925995,223.925995,66634500,9.528,4.0,8071,"Replying to 
@kanyewest
Haha awesome 
413
1,579
78.9K",https://twitter.com/elonmusk/status/1278456795527348224,0.542,0.458,0.0,0.7964,0
520,2020-07-02,244.296005,245.600006,237.119995,241.731995,241.731995,86250500,18.534012,8.0,8067,"Who wears short shorts? 
13.5K
16.5K
244.3K",https://twitter.com/elonmusk/status/1278756565160468481,0.0,1.0,0.0,0.0,0
521,2020-07-06,255.337997,275.558014,253.207993,274.31601,274.31601,102849500,29.958008,12.0,8121,"Replying to 
@WholeMarsBlog
Nailed it
267
373
16.8K",https://twitter.com/elonmusk/status/1279932209877512192,0.0,1.0,0.0,0.0,0
522,2020-07-07,281.002014,285.899994,267.34201,277.971985,277.971985,107448500,10.34198,4.0,8124,"Replying to 
@cnunezimages
Carl Sagan 
163
231
6,179",https://twitter.com/elonmusk/status/1280598324182163456,0.0,1.0,0.0,0.0,0
523,2020-07-08,281.0,283.451996,262.268005,273.175995,273.175995,81556500,-2.447998,-1.0,8166,"Replying to 
@lexfridman
Words are a very lossy compression of thought
1,091
3,141
35K",https://twitter.com/elonmusk/status/1280759730164559874,0.0,0.839,0.161,-0.3597,0
524,2020-07-09,279.39801,281.712006,270.256012,278.855988,278.855988,58588000,-1.73999,-1.0,8160,"If you can’t beat em, join em
Neuralink mission statement
4,597
11.1K
147.5K",https://twitter.com/elonmusk/status/1281121339584114691,0.155,0.845,0.0,0.296,0
525,2020-07-10,279.200012,309.783997,275.201996,308.929993,308.929993,116688000,28.071991,10.0,8161,"Best use of the term “Full Stack”?
IHOP
35.8%
GitHub
18.9%
Pornhub
45.4%
964,571 votes
·
Final results
3,183
6,470
55K",https://twitter.com/elonmusk/status/1281520142485123072,0.174,0.826,0.0,0.6369,0
526,2020-07-13,331.799988,358.997986,294.221985,299.411987,299.411987,194927000,49.213989,16.0,8198,"Replying to 
@vincent13031925
Wild times!
419
440
15.4K",https://twitter.com/elonmusk/status/1282800187308572672,0.0,1.0,0.0,0.0,0
527,2020-07-14,311.200012,318.0,286.200012,303.359985,303.359985,117090500,-40.997986,-11.0,8203,"Replying to 
@engineers_feed
Playable on any Tesla!
161
230
11.4K",https://twitter.com/elonmusk/status/1283109514493849600,0.0,1.0,0.0,0.0,1
528,2020-07-15,308.600006,310.0,291.399994,309.201996,309.201996,81839000,-8.0,-3.0,8201,"Replying to 
@BBCScienceNews
Population collapse is 2nd biggest danger to civilization after AI imo
2,248
3,155
36.7K",https://twitter.com/elonmusk/status/1283218156815699969,0.0,0.694,0.306,-0.765,0
529,2020-07-17,302.690002,307.502014,298.0,300.167999,300.167999,46650000,1.160004,0.0,8199,"Just stop
385
413
5,825",https://twitter.com/elonmusk/status/1284266193465958402,0.0,0.645,0.355,-0.296,0
530,2020-07-20,303.802002,330.0,297.600006,328.600006,328.600006,85607000,22.497986,7.0,8244,"Launch in 20 mins
SpaceX
@SpaceX
 · Jul 20, 2020
Comet NEOWISE over Falcon 9 and ANASIS-II vertical on SLC-40. Today’s launch window opens at 5:00 p.m. EDT and closes at 8:55 p.m. EDT, and weather is looking 70% favorable → http://spacex.com/launches
871
2,484
36.1K",https://twitter.com/elonmusk/status/1285321566071296000,0.066,0.934,0.0,0.4767,0
531,2020-07-21,327.985992,335.0,311.600006,313.671997,313.671997,80536000,5.0,2.0,8250,"Replying to 
@SamTwits
 and 
@SamTalksTesla
Sometimes, that’s how I feel too!
217
346
13.8K",https://twitter.com/elonmusk/status/1285622874544513029,0.0,1.0,0.0,0.0,1
532,2020-07-22,319.799988,325.283997,312.399994,318.466003,318.466003,70805500,-9.716003,-3.0,8240,"2 minutes later …
2,943
46K
311.9K",https://twitter.com/elonmusk/status/1285827550355132417,0.0,1.0,0.0,0.0,0
533,2020-07-27,287.0,309.588013,282.600006,307.920013,307.920013,80243500,16.588013,6.0,8286,"Hold my beer
3,852
9,541
167.5K",https://twitter.com/elonmusk/status/1287796199014244355,0.0,1.0,0.0,0.0,0
534,2020-07-29,300.200012,306.962006,297.399994,299.821991,299.821991,47134500,-5.977996,-2.0,8346,"Replying to 
@thesheetztweetz
Sum > parts
146
140
4,065",https://twitter.com/elonmusk/status/1288373683736649728,0.0,1.0,0.0,0.0,0
535,2020-07-30,297.600006,302.64801,294.200012,297.497986,297.497986,38105000,-4.313996,-1.0,8333,"The rumor that Bill Gates & I are lovers is completely untrue
12.9K
51.1K
490.1K",https://twitter.com/elonmusk/status/1288729803663843329,0.195,0.805,0.0,0.5267,0
536,2020-07-31,303.0,303.410004,284.196014,286.152008,286.152008,61041000,0.761994,0.0,8332,"Aliens built the pyramids obv
24.2K
78.6K
496.6K",https://twitter.com/elonmusk/status/1289051795763769345,0.0,1.0,0.0,0.0,0
537,2020-08-03,289.839996,301.962006,288.876007,297.0,297.0,44046500,-1.447998,0.0,8395,"Replying to 
@engineers_feed
Pretty much
153
147
8,792",https://twitter.com/elonmusk/status/1290313605913759745,0.314,0.686,0.0,0.4939,0
538,2020-08-04,299.002014,305.481995,292.399994,297.399994,297.399994,42075000,3.519989,1.0,8390,"Replying to 
@cleantechnica
True fact
986
608
26.9K",https://twitter.com/elonmusk/status/1290545642067111936,0.286,0.714,0.0,0.4215,0
539,2020-08-05,298.597992,299.967987,293.661987,297.003998,297.003998,24739000,-5.514008,-2.0,8388,"Replying to 
@austinbarnard45
Mars is looking real
975
2,994
48.9K",https://twitter.com/elonmusk/status/1290806924728918017,0.0,1.0,0.0,0.0,0
540,2020-08-06,298.165985,303.462006,295.451996,297.915985,297.915985,29961500,3.494019,1.0,8411,"SN5
4,254
12.3K
158.1K",https://twitter.com/elonmusk/status/1291504220948951041,0.0,1.0,0.0,0.0,0
541,2020-08-07,299.90799,299.950012,283.002014,290.541992,290.541992,44482000,-3.511994,-1.0,8413,"Good piece on Giga Berlin construction
Torque News
@torquenewsauto
 · Aug 6, 2020
Watch the first prefabricated wall of Tesla Giga Berlin and August progress. https://youtu.be/mg6Tm5mGq3M
-
#Tesla #GigaBerlin
1,387
1,267
21.5K",https://twitter.com/elonmusk/status/1291784200178159616,0.16,0.84,0.0,0.6908,1
542,2020-08-11,279.200012,284.0,273.0,274.877991,274.877991,43129000,-7.5,-3.0,8412,"SN 5 & 6 at Starship Production Complex in Texas
1,625
5,265
66.3K",https://twitter.com/elonmusk/status/1293249680445526018,0.0,1.0,0.0,0.0,0
543,2020-08-14,332.997986,333.76001,325.328003,330.141998,330.141998,62888000,3.524018,1.0,8442,"Tesla is developing a NN training computer called Dojo to process truly vast amounts of video data. It’s a beast! Please consider joining our AI or computer/chip teams if this sounds interesting.
4,126
9,518
119.3K",https://twitter.com/elonmusk/status/1294371531133317120,0.204,0.796,0.0,0.8016,1
544,2020-08-18,379.798004,384.779999,369.022003,377.417999,377.417999,82372500,15.608002,4.0,8483,"Aloha, welcome back from space 
0:43
7.4M views
5,965
41.4K
346K",https://twitter.com/elonmusk/status/1295847382073171970,0.231,0.769,0.0,0.4588,0
545,2020-08-19,373.0,382.200012,368.242004,375.705994,375.705994,61026500,-2.579987,-1.0,8485,"He might run for President in 2024
2,485
6,951
91.5K",https://twitter.com/elonmusk/status/1296172030279258119,0.0,1.0,0.0,0.0,0
546,2020-08-20,372.135986,404.39801,371.411987,400.365997,400.365997,103059000,22.197998,6.0,8486,"Replying to 
@DARPA
Uh oh
448
1,287
10.6K",https://twitter.com/elonmusk/status/1296570255297220609,0.0,1.0,0.0,0.0,0
547,2020-08-21,408.951996,419.097992,405.01001,409.996002,409.996002,107448000,14.699982,4.0,8484,"A metaphor for life
2,729
27.7K
190.1K",https://twitter.com/elonmusk/status/1296831361987223552,0.0,1.0,0.0,0.0,0
548,2020-08-24,425.256012,425.799988,385.503998,402.839996,402.839996,100318000,6.701996,2.0,8526,"Replying to 
@shortword
On it
255
341
24.3K",https://twitter.com/elonmusk/status/1298017992198877184,0.0,1.0,0.0,0.0,0
549,2020-08-25,394.977997,405.589996,393.600006,404.667999,404.667999,53294500,-20.209992,-5.0,8528,"Replying to 
@waitbutwhy
Now I want candy
495
469
16.7K",https://twitter.com/elonmusk/status/1298364279217958912,0.126,0.874,0.0,0.0772,0
550,2020-08-26,412.0,433.200012,410.726013,430.634003,430.634003,71197000,27.610016,7.0,8524,"Live webcast of working 
@Neuralink
 device
Friday 3pm Pacific
Margaret Siegien
@MargaretSiegien
 · Aug 25, 2020
#Neuralink, founded by @ElonMusk, is reportedly about to demonstrate a brain machine interface. How do you feel about mixing #AI with our brains?
#ArtificialIntelligence
V/@DigitalTrends cc:@CurieuxExplorer @PawlowskiMario @Nicochan33 @MargaretSiegien
2,141
9,939
43.5K",https://twitter.com/elonmusk/status/1298494373278220290,0.0,1.0,0.0,0.0,0
551,2020-08-28,459.023987,463.697998,437.303986,442.679993,442.679993,100406000,4.578003,1.0,8547,"Ahem … starting soon
Elon Musk
@elonmusk
 · Aug 28, 2020
Neuralink product demo in 3 hours. Webcast at http://neuralink.com.
2,740
4,403
50.7K",https://twitter.com/elonmusk/status/1299474927565770753,0.0,1.0,0.0,0.0,0
552,2020-08-31,444.609985,500.140015,440.109985,498.320007,498.320007,118374400,36.442017,8.0,8551,"Replying to 
@VitalVegas
Cool
125
109
4,462",https://twitter.com/elonmusk/status/1300240382949822464,0.277,0.723,0.0,0.3182,0
553,2020-09-01,502.140015,502.48999,470.51001,475.049988,475.049988,89841100,2.349975,0.0,8599,"Replying to 
@Alert_Alarms
Just go through resonant modes fast. It’s when you hang out there that problems arise.
46
48
1,162",https://twitter.com/elonmusk/status/1300698709240487936,0.0,0.881,0.119,-0.4019,0
554,2020-09-02,478.98999,479.040009,405.119995,447.369995,447.369995,96176100,-23.449981,-5.0,8595,"Replying to 
@StefanTPeterson
 and 
@Tesla
Trust ur butt haha
216
283
3,911",https://twitter.com/elonmusk/status/1301305518196224001,0.387,0.613,0.0,0.743,1
555,2020-09-03,407.230011,431.799988,402.0,407.0,407.0,87596100,-47.240021,-10.0,8593,"Great trip to Germany. Support from government & people is super appreciated!
1,829
3,645
102K",https://twitter.com/elonmusk/status/1301642292424515586,0.565,0.435,0.0,0.9359,0
556,2020-09-04,402.809998,428.0,372.019989,418.320007,418.320007,110321900,-3.799988,-1.0,8592,"Turns out you can make anything fly haha
SpaceX
@SpaceX
 · Sep 3, 2020
Second 150m flight test of Starship
0:54
6.6M views
4,142
14.3K
164.1K",https://twitter.com/elonmusk/status/1301747460587560960,0.107,0.893,0.0,0.4588,0
557,2020-09-08,356.0,368.73999,329.880005,330.209991,330.209991,115465700,-59.26001,-14.0,8621,"A la guerre comme à la guerre
5,486
23.9K
140.7K",https://twitter.com/elonmusk/status/1303376024646889472,0.0,1.0,0.0,0.0,0
558,2020-09-09,356.600006,369.0,341.51001,366.279999,366.279999,79465800,0.26001,0.0,8609,"Tesla Model S & X have hospital-grade (HEPA) air filters. 3 & Y are really good too. This has a big effect on health.
tesla.com
Putting the Tesla HEPA Filter and Bioweapon Defense Mode to the Test
*/ Air pollution has a significant and pervasive impact on public health. According to the World Health Organization, it is now considered ""the world's largest single environmental health risk,"" with...
1,285
2,777
24.8K",https://twitter.com/elonmusk/status/1303802636827799555,0.087,0.885,0.028,0.5256,1
559,2020-09-10,386.209991,398.98999,360.559998,371.339996,371.339996,84930600,29.98999,8.0,8608,"Replying to 
@wintonARK
True
339
763
27.3K",https://twitter.com/elonmusk/status/1303932208235917312,0.318,0.682,0.0,0.4215,0
560,2020-09-11,381.940002,382.5,360.5,372.720001,372.720001,60717500,-16.48999,-4.0,8630,"Many exciting things will be unveiled on Battery Day 9/22 
5,175
14.8K
155.8K",https://twitter.com/elonmusk/status/1304445872885780480,0.211,0.789,0.0,0.4939,0
561,2020-09-14,380.950012,420.0,373.299988,419.619995,419.619995,83020600,37.5,10.0,8635,"Replying to 
@cleantechnica
Definitely not. Smartwatches & phones are yesterday’s technology, Neuralinks are the future.
1,843
4,700
54.9K",https://twitter.com/elonmusk/status/1305570412349321216,0.137,0.863,0.0,0.4019,0
562,2020-09-15,436.559998,461.940002,430.700012,449.76001,449.76001,97298200,41.940002,10.0,8631,"Have you hugged a tunnel today?
4,569
3,996
78.6K",https://twitter.com/elonmusk/status/1305963097207734273,0.252,0.748,0.0,0.4019,0
563,2020-09-16,439.869995,457.790009,435.309998,441.76001,441.76001,72279300,-4.149993,-1.0,8672,"Fallout Shelter is on your Tesla. Tap the Entertainment button.
1,859
4,570
92.8K",https://twitter.com/elonmusk/status/1306326594202431488,0.189,0.811,0.0,0.4215,1
564,2020-09-17,415.600006,437.790009,408.0,423.429993,423.429993,76779200,-20.0,-4.0,8671,"Speedrunning Factorio in real life …
1,855
6,461
106.6K",https://twitter.com/elonmusk/status/1306491844512026624,0.0,1.0,0.0,0.0,0
565,2020-09-18,447.940002,451.0,428.799988,442.149994,442.149994,86406800,13.209991,3.0,8670,"of course I still love you
8,826
48.4K
344.2K",https://twitter.com/elonmusk/status/1306991980354834433,0.344,0.656,0.0,0.6369,0
